count,airport,source_lat,source_long,target_lat,target_long
2817,Chicago O'Hare International Airport,41.9796,-87.90446,40.78839,-111.97777
591,Chicago O'Hare International Airport,41.9796,-87.90446,38.69542,-121.59077
2371,Chicago O'Hare International Airport,41.9796,-87.90446,33.67566,-117.86822
1090,Chicago O'Hare International Airport,41.9796,-87.90446,39.84395,-89.67762
354,Chicago O'Hare International Airport,41.9796,-87.90446,27.39533,-82.55411
82,Chicago O'Hare International Airport,41.9796,-87.90446,45.54532,-94.05834
2830,Chicago O'Hare International Airport,41.9796,-87.90446,38.74769,-90.35999
46,Chicago O'Hare International Airport,41.9796,-87.90446,18.33731,-64.97336
677,Chicago O'Hare International Airport,41.9796,-87.90446,42.4026,-96.38437
1829,Chicago O'Hare International Airport,41.9796,-87.90446,43.11119,-76.10631
1049,Chicago O'Hare International Airport,41.9796,-87.90446,41.58681,-83.80783
2644,Chicago O'Hare International Airport,41.9796,-87.90446,27.97547,-82.53325
255,Chicago O'Hare International Airport,41.9796,-87.90446,40.27669,-74.81347
2268,Chicago O'Hare International Airport,41.9796,-87.90446,36.19837,-95.88824
664,Chicago O'Hare International Airport,41.9796,-87.90446,32.11608,-110.94103
1931,Chicago O'Hare International Airport,41.9796,-87.90446,44.74144,-85.58224
2252,Chicago O'Hare International Airport,41.9796,-87.90446,35.81249,-83.99286
2846,Chicago O'Hare International Airport,41.9796,-87.90446,36.28187,-94.30681
2931,Norfolk International Airport,36.89461,-76.20122,33.64044,-84.42694
1262,Norfolk International Airport,36.89461,-76.20122,39.1754,-76.6682
711,Norfolk International Airport,36.89461,-76.20122,35.21401,-80.94313
1,Norfolk International Airport,36.89461,-76.20122,38.85208,-77.03772
693,Norfolk International Airport,36.89461,-76.20122,32.89595,-97.0372
675,Norfolk International Airport,36.89461,-76.20122,42.21206,-83.34884
743,Norfolk International Airport,36.89461,-76.20122,40.6925,-74.16866
75,Norfolk International Airport,36.89461,-76.20122,38.94453,-77.45581
333,Norfolk International Airport,36.89461,-76.20122,29.98047,-95.33972
126,Norfolk International Airport,36.89461,-76.20122,40.63975,-73.77893
402,Norfolk International Airport,36.89461,-76.20122,40.77724,-73.87261
468,Norfolk International Airport,36.89461,-76.20122,28.42889,-81.31603
602,Norfolk International Airport,36.89461,-76.20122,41.78598,-87.75242
240,Norfolk International Airport,36.89461,-76.20122,25.79325,-80.29056
116,Norfolk International Airport,36.89461,-76.20122,44.88055,-93.21692
901,Norfolk International Airport,36.89461,-76.20122,41.9796,-87.90446
9,Norfolk International Airport,36.89461,-76.20122,27.97547,-82.53325
362,Worcester Regional Airport,42.26734,-71.87571,26.07258,-80.15275
363,Worcester Regional Airport,42.26734,-71.87571,28.42889,-81.31603
32,Southwest Oregon Regional Airport (North Bend Municipal),43.41714,-124.24603,39.85841,-104.667
279,Southwest Oregon Regional Airport (North Bend Municipal),43.41714,-124.24603,37.619,-122.37484
414,Ralph Wien Memorial Airport,66.88468,-162.59855,61.17432,-149.99619
311,Ralph Wien Memorial Airport,66.88468,-162.59855,64.512200000000007,-165.44525
728,Barkley Regional Airport,37.06083,-88.77375,41.9796,-87.90446
243,Plattsburgh International Airport,NA,NA,26.07258,-80.15275
51,Plattsburgh International Airport,NA,NA,33.67975,-78.92833
155,Palm Beach International Airport,26.68316,-80.09559,39.45758,-74.57717
4579,Palm Beach International Airport,26.68316,-80.09559,33.64044,-84.42694
370,Palm Beach International Airport,26.68316,-80.09559,41.93887,-72.68323
1706,Palm Beach International Airport,26.68316,-80.09559,42.36435,-71.00518
1025,Palm Beach International Airport,26.68316,-80.09559,39.1754,-76.6682
1755,Palm Beach International Airport,26.68316,-80.09559,35.21401,-80.94313
1066,Palm Beach International Airport,26.68316,-80.09559,38.85208,-77.03772
73,Palm Beach International Airport,26.68316,-80.09559,39.85841,-104.667
910,Palm Beach International Airport,26.68316,-80.09559,32.89595,-97.0372
394,Palm Beach International Airport,26.68316,-80.09559,42.21206,-83.34884
2763,Palm Beach International Airport,26.68316,-80.09559,40.6925,-74.16866
1135,Palm Beach International Airport,26.68316,-80.09559,41.06696,-73.70757
59,Palm Beach International Airport,26.68316,-80.09559,38.94453,-77.45581
396,Palm Beach International Airport,26.68316,-80.09559,29.98047,-95.33972
759,Palm Beach International Airport,26.68316,-80.09559,40.79524,-73.10021
2034,Palm Beach International Airport,26.68316,-80.09559,40.63975,-73.77893
77,Palm Beach International Airport,26.68316,-80.09559,33.94254,-118.40807
3150,Palm Beach International Airport,26.68316,-80.09559,40.77724,-73.87261
7,Palm Beach International Airport,26.68316,-80.09559,41.78598,-87.75242
637,Palm Beach International Airport,26.68316,-80.09559,41.9796,-87.90446
1171,Palm Beach International Airport,26.68316,-80.09559,39.87195,-75.24114
5,Palm Beach International Airport,26.68316,-80.09559,40.49147,-80.23287
32,Palm Beach International Airport,26.68316,-80.09559,41.724,-71.42822
57,Palm Beach International Airport,26.68316,-80.09559,40.27669,-74.81347
254,Portland International Airport,45.58872,-122.5975,35.04022,-106.60919
975,Portland International Airport,45.58872,-122.5975,61.17432,-149.99619
1175,Portland International Airport,45.58872,-122.5975,33.64044,-84.42694
99,Portland International Airport,45.58872,-122.5975,30.19453,-97.66987
62,Portland International Airport,45.58872,-122.5975,43.56444,-116.22278
522,Portland International Airport,45.58872,-122.5975,42.36435,-71.00518
1042,Portland International Airport,45.58872,-122.5975,34.20062,-118.3585
63,Portland International Airport,45.58872,-122.5975,39.1754,-76.6682
147,Portland International Airport,45.58872,-122.5975,45.7769,-111.15301
278,Portland International Airport,45.58872,-122.5975,35.21401,-80.94313
268,Portland International Airport,45.58872,-122.5975,32.84711,-96.85177
365,Portland International Airport,45.58872,-122.5975,38.85208,-77.03772
3794,Portland International Airport,45.58872,-122.5975,39.85841,-104.667
1994,Portland International Airport,45.58872,-122.5975,32.89595,-97.0372
249,Portland International Airport,45.58872,-122.5975,42.21206,-83.34884
366,Portland International Airport,45.58872,-122.5975,40.6925,-74.16866
132,Portland International Airport,45.58872,-122.5975,36.77619,-119.71814
714,Portland International Airport,45.58872,-122.5975,21.31869,-157.92241
63,Portland International Airport,45.58872,-122.5975,29.64542,-95.27889
272,Portland International Airport,45.58872,-122.5975,38.94453,-77.45581
832,Portland International Airport,45.58872,-122.5975,29.98047,-95.33972
915,Portland International Airport,45.58872,-122.5975,40.63975,-73.77893
177,Portland International Airport,45.58872,-122.5975,19.73877,-156.04563
2809,Portland International Airport,45.58872,-122.5975,36.08036,-115.15233
3708,Portland International Airport,45.58872,-122.5975,33.94254,-118.40807
812,Portland International Airport,45.58872,-122.5975,33.81772,-118.15161
101,Portland International Airport,45.58872,-122.5975,21.97598,-159.33896
364,Portland International Airport,45.58872,-122.5975,39.29761,-94.71391
710,Portland International Airport,45.58872,-122.5975,41.78598,-87.75242
1407,Portland International Airport,45.58872,-122.5975,44.88055,-93.21692
1964,Portland International Airport,45.58872,-122.5975,37.72129,-122.22072
625,Portland International Airport,45.58872,-122.5975,20.89865,-156.43046
783,Portland International Airport,45.58872,-122.5975,34.056,-117.60119
2407,Portland International Airport,45.58872,-122.5975,41.9796,-87.90446
150,Portland International Airport,45.58872,-122.5975,39.87195,-75.24114
3378,Portland International Airport,45.58872,-122.5975,33.43417,-112.00806
300,Portland International Airport,45.58872,-122.5975,33.82922,-116.50625
1816,Portland International Airport,45.58872,-122.5975,32.73356,-117.18966
365,Portland International Airport,45.58872,-122.5975,34.42621,-119.84037
2024,Portland International Airport,45.58872,-122.5975,47.44898,-122.30931
4556,Portland International Airport,45.58872,-122.5975,37.619,-122.37484
2481,Portland International Airport,45.58872,-122.5975,37.36186,-121.92901
2576,Portland International Airport,45.58872,-122.5975,40.78839,-111.97777
1767,Portland International Airport,45.58872,-122.5975,38.69542,-121.59077
1299,Portland International Airport,45.58872,-122.5975,33.67566,-117.86822
184,Portland International Airport,45.58872,-122.5975,38.74769,-90.35999
220,Portland International Airport,45.58872,-122.5975,32.11608,-110.94103
1374,Newport News/Williamsburg International Airport,37.1319,-76.49299,33.64044,-84.42694
3,Newport News/Williamsburg International Airport,37.1319,-76.49299,39.85841,-104.667
7235,Philadelphia International Airport,39.87195,-75.24114,33.64044,-84.42694
287,Philadelphia International Airport,39.87195,-75.24114,30.19453,-97.66987
32,Philadelphia International Airport,39.87195,-75.24114,41.93887,-72.68323
687,Philadelphia International Airport,39.87195,-75.24114,36.12448,-86.67818
5832,Philadelphia International Airport,39.87195,-75.24114,42.36435,-71.00518
7,Philadelphia International Airport,39.87195,-75.24114,39.1754,-76.6682
17,Philadelphia International Airport,39.87195,-75.24114,32.89865,-80.04051
104,Philadelphia International Airport,39.87195,-75.24114,41.41089,-81.8494
3406,Philadelphia International Airport,39.87195,-75.24114,35.21401,-80.94313
145,Philadelphia International Airport,39.87195,-75.24114,32.84711,-96.85177
114,Philadelphia International Airport,39.87195,-75.24114,38.85208,-77.03772
2353,Philadelphia International Airport,39.87195,-75.24114,39.85841,-104.667
3960,Philadelphia International Airport,39.87195,-75.24114,32.89595,-97.0372
2165,Philadelphia International Airport,39.87195,-75.24114,42.21206,-83.34884
2030,Philadelphia International Airport,39.87195,-75.24114,26.07258,-80.15275
2396,Philadelphia International Airport,39.87195,-75.24114,29.98047,-95.33972
496,Philadelphia International Airport,39.87195,-75.24114,39.71733,-86.29438
410,Philadelphia International Airport,39.87195,-75.24114,30.49406,-81.68786
2347,Philadelphia International Airport,39.87195,-75.24114,36.08036,-115.15233
2061,Philadelphia International Airport,39.87195,-75.24114,33.94254,-118.40807
245,Philadelphia International Airport,39.87195,-75.24114,40.77724,-73.87261
5257,Philadelphia International Airport,39.87195,-75.24114,28.42889,-81.31603
2064,Philadelphia International Airport,39.87195,-75.24114,41.78598,-87.75242
2877,Philadelphia International Airport,39.87195,-75.24114,25.79325,-80.29056
2620,Philadelphia International Airport,39.87195,-75.24114,44.88055,-93.21692
414,Philadelphia International Airport,39.87195,-75.24114,29.99339,-90.25803
225,Philadelphia International Airport,39.87195,-75.24114,33.67975,-78.92833
5286,Philadelphia International Airport,39.87195,-75.24114,41.9796,-87.90446
1173,Philadelphia International Airport,39.87195,-75.24114,26.68316,-80.09559
151,Philadelphia International Airport,39.87195,-75.24114,45.58872,-122.5975
2631,Philadelphia International Airport,39.87195,-75.24114,33.43417,-112.00806
969,Philadelphia International Airport,39.87195,-75.24114,40.49147,-80.23287
370,Philadelphia International Airport,39.87195,-75.24114,41.724,-71.42822
959,Philadelphia International Airport,39.87195,-75.24114,35.87764,-78.78747
7,Philadelphia International Airport,39.87195,-75.24114,37.50517,-77.31967
1028,Philadelphia International Airport,39.87195,-75.24114,26.53617,-81.75517
856,Philadelphia International Airport,39.87195,-75.24114,32.73356,-117.18966
233,Philadelphia International Airport,39.87195,-75.24114,29.53369,-98.46978
1048,Philadelphia International Airport,39.87195,-75.24114,47.44898,-122.30931
2283,Philadelphia International Airport,39.87195,-75.24114,37.619,-122.37484
1093,Philadelphia International Airport,39.87195,-75.24114,18.43942,-66.00183
651,Philadelphia International Airport,39.87195,-75.24114,40.78839,-111.97777
75,Philadelphia International Airport,39.87195,-75.24114,38.69542,-121.59077
672,Philadelphia International Airport,39.87195,-75.24114,38.74769,-90.35999
231,Philadelphia International Airport,39.87195,-75.24114,18.33731,-64.97336
2613,Philadelphia International Airport,39.87195,-75.24114,27.97547,-82.53325
2631,Phoenix Sky Harbor International Airport,33.43417,-112.00806,35.04022,-106.60919
423,Phoenix Sky Harbor International Airport,33.43417,-112.00806,61.17432,-149.99619
3976,Phoenix Sky Harbor International Airport,33.43417,-112.00806,33.64044,-84.42694
1725,Phoenix Sky Harbor International Airport,33.43417,-112.00806,30.19453,-97.66987
939,Phoenix Sky Harbor International Airport,33.43417,-112.00806,35.4336,-119.05677
792,Phoenix Sky Harbor International Airport,33.43417,-112.00806,36.12448,-86.67818
1186,Phoenix Sky Harbor International Airport,33.43417,-112.00806,43.56444,-116.22278
1559,Phoenix Sky Harbor International Airport,33.43417,-112.00806,42.36435,-71.00518
365,Phoenix Sky Harbor International Airport,33.43417,-112.00806,42.94052,-78.73217
2056,Phoenix Sky Harbor International Airport,33.43417,-112.00806,34.20062,-118.3585
1731,Phoenix Sky Harbor International Airport,33.43417,-112.00806,39.1754,-76.6682
788,Phoenix Sky Harbor International Airport,33.43417,-112.00806,41.41089,-81.8494
3049,Phoenix Sky Harbor International Airport,33.43417,-112.00806,35.21401,-80.94313
1142,Phoenix Sky Harbor International Airport,33.43417,-112.00806,39.99799,-82.89188
96,Phoenix Sky Harbor International Airport,33.43417,-112.00806,39.04614,-84.66217
1606,Phoenix Sky Harbor International Airport,33.43417,-112.00806,32.84711,-96.85177
1068,Phoenix Sky Harbor International Airport,33.43417,-112.00806,38.85208,-77.03772
7865,Phoenix Sky Harbor International Airport,33.43417,-112.00806,39.85841,-104.667
4516,Phoenix Sky Harbor International Airport,33.43417,-112.00806,32.89595,-97.0372
757,Phoenix Sky Harbor International Airport,33.43417,-112.00806,37.15152,-107.75377
265,Phoenix Sky Harbor International Airport,33.43417,-112.00806,41.53493,-93.66068
2950,Phoenix Sky Harbor International Airport,33.43417,-112.00806,42.21206,-83.34884
1564,Phoenix Sky Harbor International Airport,33.43417,-112.00806,31.80667,-106.37781
2315,Phoenix Sky Harbor International Airport,33.43417,-112.00806,40.6925,-74.16866
471,Phoenix Sky Harbor International Airport,33.43417,-112.00806,36.77619,-119.71814
1818,Phoenix Sky Harbor International Airport,33.43417,-112.00806,35.13845,-111.67122
704,Phoenix Sky Harbor International Airport,33.43417,-112.00806,26.07258,-80.15275
1014,Phoenix Sky Harbor International Airport,33.43417,-112.00806,47.61986,-117.53384
1084,Phoenix Sky Harbor International Airport,33.43417,-112.00806,39.12241,-108.52673
1137,Phoenix Sky Harbor International Airport,33.43417,-112.00806,21.31869,-157.92241
1511,Phoenix Sky Harbor International Airport,33.43417,-112.00806,29.64542,-95.27889
366,Phoenix Sky Harbor International Airport,33.43417,-112.00806,38.94453,-77.45581
3558,Phoenix Sky Harbor International Airport,33.43417,-112.00806,29.98047,-95.33972
1402,Phoenix Sky Harbor International Airport,33.43417,-112.00806,39.71733,-86.29438
2537,Phoenix Sky Harbor International Airport,33.43417,-112.00806,40.63975,-73.77893
318,Phoenix Sky Harbor International Airport,33.43417,-112.00806,19.73877,-156.04563
5979,Phoenix Sky Harbor International Airport,33.43417,-112.00806,36.08036,-115.15233
8065,Phoenix Sky Harbor International Airport,33.43417,-112.00806,33.94254,-118.40807
1,Phoenix Sky Harbor International Airport,33.43417,-112.00806,33.81772,-118.15161
373,Phoenix Sky Harbor International Airport,33.43417,-112.00806,21.97598,-159.33896
365,Phoenix Sky Harbor International Airport,33.43417,-112.00806,34.7294,-92.22425
1999,Phoenix Sky Harbor International Airport,33.43417,-112.00806,39.29761,-94.71391
1381,Phoenix Sky Harbor International Airport,33.43417,-112.00806,28.42889,-81.31603
2468,Phoenix Sky Harbor International Airport,33.43417,-112.00806,41.78598,-87.75242
1,Phoenix Sky Harbor International Airport,33.43417,-112.00806,42.93452,-71.43706
668,Phoenix Sky Harbor International Airport,33.43417,-112.00806,25.79325,-80.29056
1526,Phoenix Sky Harbor International Airport,33.43417,-112.00806,42.94722,-87.89658
689,Phoenix Sky Harbor International Airport,33.43417,-112.00806,36.58698,-121.84295
4391,Phoenix Sky Harbor International Airport,33.43417,-112.00806,44.88055,-93.21692
429,Phoenix Sky Harbor International Airport,33.43417,-112.00806,29.99339,-90.25803
38,Phoenix Sky Harbor International Airport,33.43417,-112.00806,38.50887,-107.89383
2721,Phoenix Sky Harbor International Airport,33.43417,-112.00806,37.72129,-122.22072
605,Phoenix Sky Harbor International Airport,33.43417,-112.00806,20.89865,-156.43046
718,Phoenix Sky Harbor International Airport,33.43417,-112.00806,35.39309,-97.60073
1350,Phoenix Sky Harbor International Airport,33.43417,-112.00806,41.30252,-95.89417
3248,Phoenix Sky Harbor International Airport,33.43417,-112.00806,34.056,-117.60119
4839,Phoenix Sky Harbor International Airport,33.43417,-112.00806,41.9796,-87.90446
3382,Phoenix Sky Harbor International Airport,33.43417,-112.00806,45.58872,-122.5975
2670,Phoenix Sky Harbor International Airport,33.43417,-112.00806,39.87195,-75.24114
1066,Phoenix Sky Harbor International Airport,33.43417,-112.00806,40.49147,-80.23287
1878,Phoenix Sky Harbor International Airport,33.43417,-112.00806,33.82922,-116.50625
290,Phoenix Sky Harbor International Airport,33.43417,-112.00806,35.87764,-78.78747
1874,Phoenix Sky Harbor International Airport,33.43417,-112.00806,39.49858,-119.76806
5577,Phoenix Sky Harbor International Airport,33.43417,-112.00806,32.73356,-117.18966
1637,Phoenix Sky Harbor International Airport,33.43417,-112.00806,29.53369,-98.46978
1086,Phoenix Sky Harbor International Airport,33.43417,-112.00806,34.42621,-119.84037
749,Phoenix Sky Harbor International Airport,33.43417,-112.00806,35.23706,-120.64239
365,Phoenix Sky Harbor International Airport,33.43417,-112.00806,38.17439,-85.736
6247,Phoenix Sky Harbor International Airport,33.43417,-112.00806,47.44898,-122.30931
5340,Phoenix Sky Harbor International Airport,33.43417,-112.00806,37.619,-122.37484
3389,Phoenix Sky Harbor International Airport,33.43417,-112.00806,37.36186,-121.92901
5984,Phoenix Sky Harbor International Airport,33.43417,-112.00806,40.78839,-111.97777
3461,Phoenix Sky Harbor International Airport,33.43417,-112.00806,38.69542,-121.59077
4197,Phoenix Sky Harbor International Airport,33.43417,-112.00806,33.67566,-117.86822
2300,Phoenix Sky Harbor International Airport,33.43417,-112.00806,38.74769,-90.35999
1065,Phoenix Sky Harbor International Airport,33.43417,-112.00806,27.97547,-82.53325
647,Phoenix Sky Harbor International Airport,33.43417,-112.00806,36.19837,-95.88824
1248,Phoenix Sky Harbor International Airport,33.43417,-112.00806,32.11608,-110.94103
1878,Phoenix Sky Harbor International Airport,33.43417,-112.00806,32.65658,-114.60597
986,General Wayne A. Downing Peoria International Airport,40.66424,-89.69331,33.64044,-84.42694
5,General Wayne A. Downing Peoria International Airport,40.66424,-89.69331,39.85841,-104.667
1017,General Wayne A. Downing Peoria International Airport,40.66424,-89.69331,32.89595,-97.0372
402,General Wayne A. Downing Peoria International Airport,40.66424,-89.69331,42.21206,-83.34884
293,General Wayne A. Downing Peoria International Airport,40.66424,-89.69331,29.98047,-95.33972
19,General Wayne A. Downing Peoria International Airport,40.66424,-89.69331,44.88055,-93.21692
2418,General Wayne A. Downing Peoria International Airport,40.66424,-89.69331,41.9796,-87.90446
261,Hattiesburg-Laurel Regional Airport,31.46715,-89.33706,32.89595,-97.0372
365,Hattiesburg-Laurel Regional Airport,31.46715,-89.33706,32.33313,-88.75121
711,Pocatello Regional Airport,42.91131,-112.59586,40.78839,-111.97777
3567,Pittsburgh International Airport,40.49147,-80.23287,33.64044,-84.42694
365,Pittsburgh International Airport,40.49147,-80.23287,36.12448,-86.67818
1270,Pittsburgh International Airport,40.49147,-80.23287,42.36435,-71.00518
1034,Pittsburgh International Airport,40.49147,-80.23287,39.1754,-76.6682
2636,Pittsburgh International Airport,40.49147,-80.23287,35.21401,-80.94313
7,Pittsburgh International Airport,40.49147,-80.23287,39.04614,-84.66217
145,Pittsburgh International Airport,40.49147,-80.23287,32.84711,-96.85177
2,Pittsburgh International Airport,40.49147,-80.23287,38.85208,-77.03772
1099,Pittsburgh International Airport,40.49147,-80.23287,39.85841,-104.667
1541,Pittsburgh International Airport,40.49147,-80.23287,32.89595,-97.0372
482,Pittsburgh International Airport,40.49147,-80.23287,42.21206,-83.34884
465,Pittsburgh International Airport,40.49147,-80.23287,40.6925,-74.16866
800,Pittsburgh International Airport,40.49147,-80.23287,26.07258,-80.15275
363,Pittsburgh International Airport,40.49147,-80.23287,29.64542,-95.27889
227,Pittsburgh International Airport,40.49147,-80.23287,38.94453,-77.45581
983,Pittsburgh International Airport,40.49147,-80.23287,29.98047,-95.33972
180,Pittsburgh International Airport,40.49147,-80.23287,40.63975,-73.77893
660,Pittsburgh International Airport,40.49147,-80.23287,36.08036,-115.15233
282,Pittsburgh International Airport,40.49147,-80.23287,33.94254,-118.40807
312,Pittsburgh International Airport,40.49147,-80.23287,40.77724,-73.87261
1576,Pittsburgh International Airport,40.49147,-80.23287,28.42889,-81.31603
1950,Pittsburgh International Airport,40.49147,-80.23287,41.78598,-87.75242
585,Pittsburgh International Airport,40.49147,-80.23287,44.88055,-93.21692
1946,Pittsburgh International Airport,40.49147,-80.23287,41.9796,-87.90446
5,Pittsburgh International Airport,40.49147,-80.23287,26.68316,-80.09559
1020,Pittsburgh International Airport,40.49147,-80.23287,39.87195,-75.24114
1065,Pittsburgh International Airport,40.49147,-80.23287,33.43417,-112.00806
475,Pittsburgh International Airport,40.49147,-80.23287,26.53617,-81.75517
297,Pittsburgh International Airport,40.49147,-80.23287,37.619,-122.37484
910,Pittsburgh International Airport,40.49147,-80.23287,27.97547,-82.53325
1,Pellston Regional Airport of Emmet County,45.57093,-84.79672,46.25075,-84.47239
814,Pellston Regional Airport of Emmet County,45.57093,-84.79672,42.21206,-83.34884
2472,Pensacola International Airport (Pensacola Gulf Coast Regional Airport),30.47331,-87.18744,33.64044,-84.42694
659,Pensacola International Airport (Pensacola Gulf Coast Regional Airport),30.47331,-87.18744,36.12448,-86.67818
10,Pensacola International Airport (Pensacola Gulf Coast Regional Airport),30.47331,-87.18744,38.85208,-77.03772
1210,Pensacola International Airport (Pensacola Gulf Coast Regional Airport),30.47331,-87.18744,32.89595,-97.0372
365,Pensacola International Airport (Pensacola Gulf Coast Regional Airport),30.47331,-87.18744,29.64542,-95.27889
1539,Pensacola International Airport (Pensacola Gulf Coast Regional Airport),30.47331,-87.18744,29.98047,-95.33972
35,Pensacola International Airport (Pensacola Gulf Coast Regional Airport),30.47331,-87.18744,41.78598,-87.75242
499,Pensacola International Airport (Pensacola Gulf Coast Regional Airport),30.47331,-87.18744,25.79325,-80.29056
223,Pensacola International Airport (Pensacola Gulf Coast Regional Airport),30.47331,-87.18744,41.9796,-87.90446
107,Pago Pago International Airport (Tafuna Airport),14.33102,-170.71053,21.31869,-157.92241
765,Tri-Cities Airport,46.26468,-119.11903,39.85841,-104.667
290,Tri-Cities Airport,46.26468,-119.11903,44.88055,-93.21692
176,Tri-Cities Airport,46.26468,-119.11903,47.44898,-122.30931
395,Tri-Cities Airport,46.26468,-119.11903,37.619,-122.37484
1017,Tri-Cities Airport,46.26468,-119.11903,40.78839,-111.97777
364,Mercedita Airport,18.0083,-66.56301,40.63975,-73.77893
447,Mercedita Airport,18.0083,-66.56301,28.42889,-81.31603
363,Petersburg James A. Johnson Airport,56.80165,-132.94528,58.35496,-134.57628
363,Petersburg James A. Johnson Airport,56.80165,-132.94528,56.48433,-132.36982
1047,Palm Springs International Airport,33.82922,-116.50625,39.85841,-104.667
782,Palm Springs International Airport,33.82922,-116.50625,32.89595,-97.0372
300,Palm Springs International Airport,33.82922,-116.50625,29.98047,-95.33972
32,Palm Springs International Airport,33.82922,-116.50625,40.63975,-73.77893
760,Palm Springs International Airport,33.82922,-116.50625,33.94254,-118.40807
155,Palm Springs International Airport,33.82922,-116.50625,44.88055,-93.21692
371,Palm Springs International Airport,33.82922,-116.50625,41.9796,-87.90446
300,Palm Springs International Airport,33.82922,-116.50625,45.58872,-122.5975
1878,Palm Springs International Airport,33.82922,-116.50625,33.43417,-112.00806
879,Palm Springs International Airport,33.82922,-116.50625,47.44898,-122.30931
2352,Palm Springs International Airport,33.82922,-116.50625,37.619,-122.37484
804,Palm Springs International Airport,33.82922,-116.50625,40.78839,-111.97777
264,Pueblo Memorial Airport,38.28909,-104.49657,39.85841,-104.667
1033,Theodore Francis Green State Airport,41.724,-71.42822,33.64044,-84.42694
2781,Theodore Francis Green State Airport,41.724,-71.42822,39.1754,-76.6682
1171,Theodore Francis Green State Airport,41.724,-71.42822,35.21401,-80.94313
46,Theodore Francis Green State Airport,41.724,-71.42822,38.85208,-77.03772
877,Theodore Francis Green State Airport,41.724,-71.42822,42.21206,-83.34884
397,Theodore Francis Green State Airport,41.724,-71.42822,40.6925,-74.16866
848,Theodore Francis Green State Airport,41.724,-71.42822,26.07258,-80.15275
62,Theodore Francis Green State Airport,41.724,-71.42822,38.94453,-77.45581
2176,Theodore Francis Green State Airport,41.724,-71.42822,28.42889,-81.31603
983,Theodore Francis Green State Airport,41.724,-71.42822,41.78598,-87.75242
599,Theodore Francis Green State Airport,41.724,-71.42822,41.9796,-87.90446
32,Theodore Francis Green State Airport,41.724,-71.42822,26.68316,-80.09559
369,Theodore Francis Green State Airport,41.724,-71.42822,39.87195,-75.24114
49,Theodore Francis Green State Airport,41.724,-71.42822,26.53617,-81.75517
733,Theodore Francis Green State Airport,41.724,-71.42822,27.97547,-82.53325
698,Portland International Jetport,43.64617,-70.30875,33.64044,-84.42694
1095,Portland International Jetport,43.64617,-70.30875,39.1754,-76.6682
365,Portland International Jetport,43.64617,-70.30875,35.21401,-80.94313
47,Portland International Jetport,43.64617,-70.30875,38.85208,-77.03772
552,Portland International Jetport,43.64617,-70.30875,42.21206,-83.34884
729,Portland International Jetport,43.64617,-70.30875,40.6925,-74.16866
1288,Portland International Jetport,43.64617,-70.30875,40.63975,-73.77893
61,Portland International Jetport,43.64617,-70.30875,40.77724,-73.87261
7,Portland International Jetport,43.64617,-70.30875,28.42889,-81.31603
9,Portland International Jetport,43.64617,-70.30875,41.78598,-87.75242
307,Portland International Jetport,43.64617,-70.30875,41.9796,-87.90446
15,Rapid City Regional Airport,44.04532,-103.05737,33.64044,-84.42694
587,Rapid City Regional Airport,44.04532,-103.05737,39.85841,-104.667
576,Rapid City Regional Airport,44.04532,-103.05737,32.89595,-97.0372
25,Rapid City Regional Airport,44.04532,-103.05737,29.98047,-95.33972
1,Rapid City Regional Airport,44.04532,-103.05737,46.92972,-98.6782
1406,Rapid City Regional Airport,44.04532,-103.05737,44.88055,-93.21692
421,Rapid City Regional Airport,44.04532,-103.05737,41.9796,-87.90446
470,Rapid City Regional Airport,44.04532,-103.05737,40.78839,-111.97777
789,Redding Municipal Airport,40.50898,-122.2934,37.619,-122.37484
537,Redmond Municipal Airport (Roberts Field),44.25407,-121.14996,39.85841,-104.667
240,Redmond Municipal Airport (Roberts Field),44.25407,-121.14996,33.94254,-118.40807
922,Redmond Municipal Airport (Roberts Field),44.25407,-121.14996,37.619,-122.37484
653,Redmond Municipal Airport (Roberts Field),44.25407,-121.14996,40.78839,-111.97777
5177,Raleigh-Durham International Airport,35.87764,-78.78747,33.64044,-84.42694
205,Raleigh-Durham International Airport,35.87764,-78.78747,41.93887,-72.68323
1084,Raleigh-Durham International Airport,35.87764,-78.78747,36.12448,-86.67818
1673,Raleigh-Durham International Airport,35.87764,-78.78747,42.36435,-71.00518
2128,Raleigh-Durham International Airport,35.87764,-78.78747,39.1754,-76.6682
415,Raleigh-Durham International Airport,35.87764,-78.78747,41.41089,-81.8494
2383,Raleigh-Durham International Airport,35.87764,-78.78747,35.21401,-80.94313
9,Raleigh-Durham International Airport,35.87764,-78.78747,39.04614,-84.66217
145,Raleigh-Durham International Airport,35.87764,-78.78747,32.84711,-96.85177
28,Raleigh-Durham International Airport,35.87764,-78.78747,38.85208,-77.03772
1051,Raleigh-Durham International Airport,35.87764,-78.78747,39.85841,-104.667
1761,Raleigh-Durham International Airport,35.87764,-78.78747,32.89595,-97.0372
1105,Raleigh-Durham International Airport,35.87764,-78.78747,42.21206,-83.34884
949,Raleigh-Durham International Airport,35.87764,-78.78747,40.6925,-74.16866
657,Raleigh-Durham International Airport,35.87764,-78.78747,26.07258,-80.15275
558,Raleigh-Durham International Airport,35.87764,-78.78747,29.64542,-95.27889
419,Raleigh-Durham International Airport,35.87764,-78.78747,38.94453,-77.45581
